06,06216,622,（にんじん類）　にんじん、根、冷凍,0,35,148,90.2,0.8,0.6,0.2,0.1,0.03,Tr,0.08,(0),8.2,4.7,0.1,1.1,2.9,4.1,0.6,57,200,30,9,31,0.3,0.2,0.05,0.14,Tr,0,1,1,0,3900,9100,0,11000,920,(0),0.8,Tr,0,0,6,0.04,0.02,0.5,0.6,0.09,Tr,21,0.25,2.1,4,0.1,-,Tr,-,-,-,-,-,-,0.3,-
06,06380,,（にんじん類）　にんじん、根、冷凍、ゆで,0,31,128,91.7,0.7,0.6,0.2,0.1,0.03,0.01,0.09,(0),7.0,3.5,Tr,1.5,1.9,3.5,0.4,40,130,31,8,26,0.3,0.2,0.04,0.14,0,0,Tr,1,(0),4200,10000,(0),12000,1000,(0),0.9,Tr,0,0,6,0.03,0.02,0.3,0.5,0.06,0,18,0.20,1.6,1,0.1,-,Tr,-,-,-,-,-,-,0.2,90
06,06381,,（にんじん類）　にんじん、根、冷凍、油いため,0,77,321,85.2,0.9,0.7,4.0,3.8,0.29,2.19,1.12,Tr,9.3,5.1,0.1,1.5,2.7,4.2,0.6,60,210,33,9,33,0.3,0.2,0.06,0.17,1,0,1,1,(0),4400,11000,(0),13000,1100,(0),1.5,Tr,1.5,Tr,11,0.04,0.03,0.5,0.7,0.09,0,24,0.30,2.3,2,0.2,-,Tr,-,-,-,-,-,3.8,0.3,87
06,06382,,（その他）　ミックスベジタブル、冷凍,0,79,331,80.5,3.0,-,0.7,-,-,-,-,(0),15.1,-,(0.3),(1.0),(4.6),(5.9),0.6,22,220,19,21,71,0.7,0.5,0.08,0.20,0,1,1,24,0,1300,3200,18,3900,320,(0),0.3,0,0.6,0,10,0.14,0.07,1.5,2.0,0.09,Tr,50,0.35,3.4,9,0.1,-,0,-,-,-,-,-,-,-,-
06,06383,,（その他）　ミックスベジタブル、冷凍、ゆで,0,78,328,80.9,3.1,-,0.8,-,-,-,-,(0),14.6,-,(0.4),(1.1),(5.1),(6.5),0.5,16,180,19,20,67,0.7,0.5,0.07,0.20,0,1,Tr,19,(0),1400,3500,18,4200,350,(0),0.3,0,0.6,0,10,0.12,0.05,1.3,1.8,0.07,0,44,0.30,3.1,5,0,-,0,-,-,-,-,-,-,-,93
06,06384,,（その他）　ミックスベジタブル、冷凍、油いため,0,120,501,75.5,3.3,-,4.9,-,-,-,-,Tr,15.7,-,(0.3),(1.1),(4.5),(5.9),0.7,22,230,20,22,74,0.7,0.6,0.08,0.21,0,1,1,24,(0),1400,3600,19,4300,360,(0),1.0,Tr,2.0,Tr,16,0.14,0.07,1.5,2.1,0.09,0,53,0.38,3.7,6,0.1,-,0,-,-,-,-,-,4.1,-,93
07,07026,785,（かんきつ類）　うんしゅうみかん、じょうのう、早生、生,20,45,188,87.2,0.5,(0.3),0.1,(Tr),(0.01),(0.02),(0.01),(0),11.9,(8.9),-,0.3,0.4,0.7,0.3,1,130,17,11,12,0.1,0.1,0.05,0.08,0,0,0,0,(0),11,89,1900,1000,87,(0),0.4,0,0,0,(0),0.07,0.04,0.2,(0.2),0.07,(0),24,0.21,0.3,35,0,-,-,-,-,-,-,-,-,-,-
07,07043,799,（かんきつ類）　オレンジ、バレンシア、果実飲料、濃縮還元ジュース,0,42,176,88.1,0.7,(0.3),0.1,(0.1),(0.03),(0.02),(0.03),0,10.7,(7.9),-,0.2,Tr,0.2,0.4,1,190,9,10,18,0.1,0.1,0.03,0.03,1,0,Tr,Tr,(0),7,17,52,47,4,(0),0.3,0,0,0,(0),0.07,0.02,0.3,(0.3),0.06,(0),27,0.23,0.3,42,0,-,-,-,-,-,-,-,-,-,-
07,07117,888,ぶどう、干しぶどう　　,0,300,1255,14.5,2.7,(1.5),0.2,(0.1),(0.03),(0.01),(0.03),(0),80.3,(76.5),-,1.2,2.9,4.1,1.9,12,740,65,31,90,2.3,0.3,0.39,0.20,3,Tr,9,12,(0),0,11,0,11,1,(0),0.5,0,0.3,0,0,0.12,0.03,0.6,(1.0),0.23,(0),9,0.17,4.3,Tr,0,-,-,-,-,-,0.4,-,-,-,-
07,07118,889,ぶどう、果実飲料、ストレートジュース　,0,54,227,84.8,0.3,-,0.2,(0.1),(0.03),(0.01),(0.03),(0),14.3,(13.9),-,0.1,Tr,0.1,0.2,1,30,3,14,7,0.1,0.1,0.02,0.13,0,0,9,3,(0),0,0,0,0,(0),(0),0,0,0,0,0,0.02,0.01,0.1,0.2,0.05,(0),1,0.06,1.9,Tr,0,-,-,-,-,-,0.2,-,-,-,-
07,07119,890,ぶどう、果実飲料、濃縮還元ジュース　,0,47,195,87.2,0.3,-,0.3,(0.1),(0.04),(0.01),(0.04),(0),12.0,(11.7),-,0.1,Tr,0.1,0.1,2,24,5,9,7,0.3,Tr,0.02,0.07,Tr,0,1,1,(0),0,0,0,0,(0),(0),0,0,0,0,0,0.02,Tr,0.2,0.3,0.06,(0),1,0.04,1.7,Tr,0,-,-,-,-,-,0.1,-,-,-,-
08,08016,947,（しめじ類）　ぶなしめじ、生,10,17,72,91.1,2.7,1.5,0.5,0.2,0.05,0.02,0.15,0,4.8,1.4,0.1,0.4,2.5,3.0,0.9,2,370,1,11,96,0.5,0.5,0.06,0.16,1,2,0,6,0,(0),0,(0),(0),(0),0.5,0,0,0,0,0,0.15,0.17,6.1,6.4,0.09,0.1,29,0.81,8.7,0,0,-,-,-,-,-,-,-,-,0.3,-
08,08017,948,（しめじ類）　ぶなしめじ、ゆで　,0,17,71,91.1,2.7,(1.5),0.2,(0.1),(0.02),(0.01),(0.07),(0),5.2,(1.3),Tr,0.3,3.9,4.2,0.7,2,280,2,9,90,0.4,0.6,0.05,0.16,0,2,0,3,0,(0),0,(0),(0),(0),0.9,(0),(0),(0),(0),0,0.12,0.10,4.2,(4.6),0.06,(0),24,1.07,7.3,0,0,-,-,-,-,-,-,-,-,-,88
08,08046,949,（しめじ類）　ぶなしめじ、油いため　,0,63,265,85.9,3.0,(1.7),5.5,(5.0),(0.40),(2.96),(1.45),(0),4.8,(1.4),Tr,0.3,3.4,3.7,0.8,2,420,1,12,110,0.6,0.6,0.06,0.18,-,-,-,-,(0),(0),(0),(0),(0),(0),0.5,(0.6),(Tr),(1.2),(Tr),(5),0.17,0.19,6.5,(6.8),0.09,(0),28,0.73,-,0,0,-,-,-,-,-,-,-,4.9,-,90
08,08055,,（しめじ類）　ぶなしめじ、素揚げ,0,155,650,70.5,3.9,2.3,14.3,13.9,1.00,8.28,4.02,1,10.1,2.2,Tr,0.6,5.5,6.2,1.2,2,570,1,15,130,1.1,0.8,0.07,0.24,0,3,Tr,9,(0),(0),(0),(0),(0),(0),0.4,2.8,Tr,6.4,0.2,28,0.20,0.26,7.0,7.7,0.11,Tr,30,1.19,11.3,(0),0,-,-,-,-,-,-,-,13.4,0.4,63
08,08056,,（しめじ類）　ぶなしめじ、天ぷら,0,261,1091,55.5,3.4,2.5,17.1,16.5,1.22,9.90,4.71,1,23.2,21.0,0.5,0.9,3.5,4.8,0.8,46,230,58,10,78,0.5,0.3,0.05,0.21,1,1,Tr,5,0,0,24,Tr,24,2,0.2,3.0,0.1,6.8,0.2,27,0.09,0.18,3.0,3.6,0.06,0,13,0.42,4.2,-,0.1,-,-,-,-,-,-,-,-,0.2,83
09,09017,990,（こんぶ類）　まこんぶ、素干し、乾,0,146,611,9.5,5.8,5.0,1.3,1.0,0.35,0.29,0.32,0,64.3,0.1,0.1,32.1,,32.1,19.1,2600,6100,780,530,180,3.2,0.9,0.11,0.21,200000,2,14,11,(0),0,1600,43,1600,130,(0),2.6,0,0,0,110,0.26,0.31,1.3,2.3,0.03,(0),240,0.35,9.7,29,6.6,-,-,-,-,-,-,0,-,0.1,-
09,09056,,（こんぶ類）　まこんぶ、素干し、水煮,0,27,112,83.9,1.1,0.9,0.3,0.2,0.08,0.07,0.07,(0),11.6,Tr,0,8.7,,8.7,3.1,370,890,200,120,24,0.7,0.3,0.03,0.05,19000,Tr,2,1,(0),(0),360,5,360,30,(0),0.6,(0),(0),(0),32,0.03,0.03,0.2,0.4,Tr,0,16,0.04,1.8,1,0.9,-,-,-,-,-,-,0,-,0,350
09,09045,1024,わかめ、湯通し塩蔵わかめ、塩抜き、生,0,11,47,93.3,1.5,1.3,0.3,0.2,0.04,0.02,0.15,0,3.4,0,0,2.9,,2.9,1.4,530,10,50,16,30,0.5,0.2,0.04,0.03,810,Tr,1,Tr,(0),0,210,0,210,17,(0),0.1,0,0,0,110,0.01,0.01,0,0.5,Tr,0,6,0.07,1.9,0,1.4,-,-,-,-,-,-,0,-,0,-
09,09057,,わかめ、湯通し塩蔵わかめ、塩抜き、ゆで,0,5,20,97.5,0.6,0.5,0.1,0.1,0.02,0.01,0.07,(0),1.4,0,0,1.1,,1.1,0.3,130,2,19,5,10,0.3,0.1,0.02,0.01,200,0,1,0,(0),(0),63,(0),63,5,(0),Tr,(0),(0),(0),50,0.01,0,0,0.2,0,(0),0,0,0.6,(0),0.3,-,-,-,-,-,-,0,-,0,250
10,10144,1184,＜魚類＞（さけ・ます類）　たいせいようさけ、養殖、皮つき、生,0,241,1007,62.1,20.1,16.9,16.5,14.4,2.18,7.15,4.43,72,0.1,-,-,(0),(0),(0),1.4,43,370,9,27,240,0.3,0.5,0.05,0.01,5,19,0,0,14,0,0,0,0,14,8.3,3.8,0,0.1,0,6,0.23,0.10,7.4,11.2,0.45,7.2,27,1.31,6.3,2,0.1,-,-,-,-,-,-,-,-,-,-
10,10433,,＜魚類＞（さけ・ます類）　たいせいようさけ、養殖、皮つき、水煮,0,268,1123,58.6,22.5,19.4,18.4,17.4,2.69,8.66,5.25,82,0.1,-,-,(0),(0),(0),1.4,40,330,12,27,230,0.3,0.4,0.05,0.01,5,20,0,Tr,15,(0),(0),(0),(0),15,7.5,4.9,(0),(0),(0),8,0.26,0.10,6.2,10.9,0.50,7.3,17,1.16,5.7,1,0.1,-,-,-,-,-,-,-,-,-,86
10,10434,,＜魚類＞（さけ・ます類）　たいせいようさけ、養殖、皮つき、蒸し,0,250,1045,60.2,23.8,19.5,15.8,15.3,2.41,7.57,4.66,79,0.1,-,-,(0),(0),(0),1.4,49,360,10,28,250,0.3,0.3,0.06,0.01,8,24,0,Tr,16,(0),(0),(0),(0),16,7.5,3.4,(0),(0),(0),6,0.25,0.11,7.0,11.6,0.52,8.4,18,1.11,7.1,2,0.1,-,-,-,-,-,-,-,-,-,84
10,10435,,＜魚類＞（さけ・ます類）　たいせいようさけ、養殖、皮つき、電子レンジ調理,0,242,1013,61.2,22.9,18.6,15.4,14.8,2.40,7.23,4.53,72,0.1,-,-,(0),(0),(0),1.5,47,380,8,29,260,0.3,0.3,0.06,0.01,7,23,Tr,Tr,18,(0),(0),(0),(0),18,6.1,2.9,(0),(0),(0),6,0.29,0.11,7.5,11.9,0.61,8.9,17,1.24,6.5,2,0.1,-,-,-,-,-,-,-,-,-,91
10,10145,1185,＜魚類＞（さけ・ます類）　たいせいようさけ、養殖、皮つき、焼き,0,290,1212,54.6,24.5,19.3,19.7,19.1,3.06,9.40,5.78,93,0.3,-,-,(0),(0),(0),1.7,55,460,17,34,310,0.3,0.5,0.05,0.01,8,26,0,Tr,17,0,0,0,0,17,10.9,4.4,0,0.2,0,8,0.24,0.13,8.2,12.8,0.43,5.6,28,1.69,8.8,3,0.1,-,-,-,-,-,-,-,-,-,78
10,10436,,＜魚類＞（さけ・ます類）　たいせいようさけ、養殖、皮つき、ソテー,0,285,1193,54.6,25.2,21.8,20.4,19.6,2.83,9.93,5.98,79,0.1,-,-,(0),(0),(0),1.7,55,450,10,33,300,0.3,0.3,0.06,0.01,8,23,0,Tr,22,(0),(0),(0),(0),22,6.9,5.8,Tr,2.5,0.1,9,0.31,0.13,8.8,13.9,0.51,7.9,23,1.61,7.6,2,0.1,-,-,-,-,-,-,-,-0.3,-,79
10,10437,,＜魚類＞（さけ・ます類）　たいせいようさけ、養殖、皮つき、天ぷら,0,285,1194,52.6,21.0,17.8,20.1,19.5,2.32,10.56,5.79,65,5.1,-,-,-,-,-,1.2,66,410,27,26,240,0.4,0.5,0.05,0.05,5,18,0,1,5,0,8,0,8,6,5.6,5.7,Tr,4.3,0.1,19,0.27,0.14,7.5,11.7,0.45,4.2,23,1.26,6.1,2,0.2,-,-,-,-,-,-,-,-,-,84
10,10438,,＜魚類＞（さけ・ます類）　たいせいようさけ、養殖、皮なし、生,0,243,1019,62.5,19.6,16.4,17.0,15.7,2.38,7.87,4.82,64,0.1,-,-,(0),(0),(0),1.4,43,380,5,28,250,0.3,0.4,0.05,0.01,6,17,0,0,14,(0),(0),(0),(0),14,7.3,3.6,-,-,-,6,0.24,0.08,7.7,11.7,0.49,8.0,25,1.30,6.1,2,0.1,-,-,-,-,-,-,-,-,-,-
10,10439,,＜魚類＞（さけ・ます類）　たいせいようさけ、養殖、皮なし、水煮,10,265,1109,58.7,22.7,18.7,17.9,16.8,2.61,8.39,5.10,75,0.1,-,-,(0),(0),(0),1.4,39,350,5,28,240,0.3,0.3,0.05,0.01,5,21,0,0,16,(0),(0),(0),(0),16,7.0,4.7,(0),(0),(0),8,0.27,0.10,6.5,11.4,0.55,7.5,17,1.25,5.9,2,0.1,-,-,-,-,-,-,-,-,-,77
10,10440,,＜魚類＞（さけ・ます類）　たいせいようさけ、養殖、皮なし、蒸し,8,247,1035,60.3,23.2,18.9,15.8,15.1,2.31,7.51,4.58,70,0.1,-,-,(0),(0),(0),1.4,49,360,13,29,250,0.3,0.3,0.06,0.01,7,24,0,Tr,17,(0),(0),(0),(0),17,7.3,3.4,(0),(0),(0),6,0.25,0.10,6.9,11.7,0.57,9.3,18,1.09,7.7,2,0.1,-,-,-,-,-,-,-,-,-,78
10,10441,,＜魚類＞（さけ・ます類）　たいせいようさけ、養殖、皮なし、電子レンジ調理,8,252,1053,60.2,22.7,18.1,16.5,15.7,2.56,7.69,4.81,70,0.1,-,-,(0),(0),(0),1.6,47,400,6,30,270,0.3,0.3,0.07,0.01,7,24,0,Tr,22,(0),(0),(0),(0),22,6.4,3.1,(0),(0),(0),7,0.29,0.11,7.2,11.7,0.58,9.7,21,1.12,6.8,2,0.1,-,-,-,-,-,-,-,-,-,83
10,10442,,＜魚類＞（さけ・ます類）　たいせいようさけ、養殖、皮なし、焼き,10,249,1040,59.8,23.9,18.8,15.7,15.0,2.36,7.44,4.53,72,0.1,-,-,(0),(0),(0),1.7,52,440,5,31,280,0.3,0.3,0.07,0.01,7,24,0,Tr,21,(0),(0),(0),(0),21,7.7,3.7,(0),(0),(0),7,0.25,0.11,8.3,13.0,0.52,9.4,17,1.22,8.7,1,0.1,-,-,-,-,-,-,-,-,-,75
10,10443,,＜魚類＞（さけ・ます類）　たいせいようさけ、養殖、皮なし、ソテー,10,292,1221,53.2,25.8,21.8,21.0,20.0,2.84,10.16,6.10,78,0.1,-,-,(0),(0),(0),1.7,54,450,7,34,300,0.3,0.3,0.06,0.01,7,23,0,Tr,22,(0),(0),(0),(0),22,6.6,6.0,Tr,2.8,0.1,10,0.31,0.13,9.1,14.6,0.50,7.9,24,1.56,7.8,2,0.1,-,-,-,-,-,-,-,-2.7,-,68
10,10444,,＜魚類＞（さけ・ます類）　たいせいようさけ、養殖、皮なし、天ぷら,10,269,1127,54.8,20.0,16.9,18.6,17.9,2.15,9.64,5.34,58,5.5,-,-,-,-,-,1.1,62,390,27,25,230,0.3,0.4,0.05,0.05,5,17,0,1,4,0,8,0,8,5,5.3,5.4,Tr,4.0,0.1,19,0.27,0.13,7.5,11.6,0.51,3.7,18,1.15,5.7,2,0.2,-,-,-,-,-,-,-,-,-,78
11,11274,1576,＜畜肉類＞うし　［副生物］　横隔膜、生,0,321,1341,57.0,14.8,12.8,27.3,25.9,9.95,13.86,0.97,70,0.3,-,-,(0),(0),(0),0.7,48,250,2,16,140,3.2,3.7,0.13,0.01,1,14,0,1,4,Tr,3,1,3,4,0,0.7,0,0.1,0,5,0.14,0.35,4.0,7.1,0.18,3.8,6,1.06,2.9,1,0.1,-,-,-,-,-,-,-,-,0.4,-
11,11296,,＜畜肉類＞うし　［副生物］　横隔膜、ゆで,0,436,1826,39.6,21.3,19.7,36.7,35.0,13.24,18.91,1.27,100,0.2,-,-,(0),(0),(0),0.5,25,120,3,14,130,4.2,5.6,0.19,0.01,2,20,(0),1,5,(0),2,1,2,5,(0),1.0,(0),0.1,(0),7,0.08,0.35,2.7,7.4,0.13,3.9,7,0.71,-,Tr,0.1,-,-,-,-,-,-,-,-,0.2,65
11,11297,,＜畜肉類＞うし　［副生物］　横隔膜、焼き,0,441,1844,39.4,21.1,19.4,37.2,35.5,13.45,19.13,1.34,100,0.3,-,-,(0),(0),(0),0.8,49,270,3,19,170,4.1,5.3,0.19,0.01,2,19,(0),1,4,(0),3,1,3,5,(0),1.1,(0),0.1,(0),7,0.15,0.46,5.0,9.5,0.21,6.3,9,1.29,-,1,0.1,-,-,-,-,-,-,-,-,0.4,69
11,11227,1720,＜鳥肉類＞にわとり　［若鶏肉］　ささみ、生,5,109,454,75.0,23.9,19.3,0.8,0.5,0.17,0.22,0.13,66,0.1,-,-,(0),(0),(0),1.2,40,410,4,32,240,0.3,0.6,0.03,0.01,0,22,0,4,5,-,-,-,Tr,5,0,0.7,0,Tr,0,12,0.09,0.11,12.1,16.9,0.62,0.2,15,2.07,2.8,3,0.1,-,-,-,-,-,-,-,-,0.7,-
11,11229,1722,＜鳥肉類＞にわとり　［若鶏肉］　ささみ、ゆで,0,134,562,69.2,29.6,24.8,1.0,0.6,0.20,0.25,0.12,77,0,-,-,(0),(0),(0),1.2,38,360,5,34,240,0.3,0.8,0.03,0.01,-,-,-,-,4,-,-,-,Tr,4,0,0.1,0,0,0,8,0.09,0.13,11.2,17.5,0.63,0.2,11,1.72,-,2,0.1,-,-,-,-,-,-,-,-,0.6,76
11,11228,1721,＜鳥肉類＞にわとり　［若鶏肉］　ささみ、焼き,0,147,615,66.4,31.7,26.3,1.4,0.8,0.28,0.35,0.18,84,0,-,-,(0),(0),(0),1.4,53,520,5,41,310,0.4,0.8,0.04,0.02,-,-,-,-,4,-,-,-,Tr,4,0,0.1,0,0,0,11,0.11,0.16,17.7,24.4,0.59,0.2,13,2.37,-,2,0.1,-,-,-,-,-,-,-,-,0.8,73
11,11298,,＜鳥肉類＞にわとり　［若鶏肉］　ささみ、ソテー,0,194,810,57.3,36.1,29.9,5.4,4.6,0.58,2.61,1.22,100,0.1,-,-,(0),(0),(0),1.8,61,630,5,44,340,0.4,1.0,0.03,0.01,(0),33,(0),6,8,-,-,-,-,8,(0),1.8,0,2.4,Tr,26,0.10,0.18,18.3,25.8,0.65,0.2,19,2.95,5.5,4,0.2,-,-,-,-,-,-,-,4.2,1.0,64
11,11299,,＜鳥肉類＞にわとり　［若鶏肉］　ささみ、天ぷら,0,195,814,59.3,25.7,21.7,7.4,6.9,0.65,4.07,1.87,71,6.2,7.1,-,-,-,-,1.3,65,430,24,34,250,0.4,0.8,0.03,0.06,1,22,1,4,4,0,9,0,9,5,-,2.3,Tr,2.8,0.1,25,0.09,0.16,11.1,16.7,0.51,0.1,16,1.79,3.8,3,0.2,-,-,-,-,-,-,-,-,0.7,74
11,11300,,＜鳥肉類＞にわとり　［若鶏肉］　ささみ、フライ,0,249,1043,52.4,26.8,21.9,12.8,12.2,1.04,7.31,3.31,71,6.7,7.5,-,-,-,-,1.3,95,440,14,36,260,0.4,0.8,0.04,0.08,2,26,Tr,5,4,0,4,0,4,4,-,3.2,Tr,5.0,0.1,35,0.09,0.15,11.6,17.1,0.39,0.1,15,1.84,3.9,2,0.2,-,-,-,-,-,-,-,-,0.7,81
13,13001,1760,＜牛乳及び乳製品＞（液状乳類）　生乳、ジャージー種,0,82,345,85.5,3.9,3.4,5.2,5.0,3.46,1.11,0.18,17,4.7,4.7,-,(0),(0),(0),0.7,58,140,140,13,110,0.1,0.4,0.01,0,22,4,0,5,51,Tr,26,Tr,27,53,0.1,0.1,0,Tr,0,1,0.02,0.21,0.1,1.0,0.03,0.4,3,0.25,2.1,1,0.1,-,-,-,-,-,-,-,-,0.2,-
13,13002,1761,＜牛乳及び乳製品＞（液状乳類）　生乳、ホルスタイン種　,0,66,276,87.7,3.2,2.7,3.7,3.8,2.36,1.06,0.15,12,4.7,4.7,-,(0),(0),(0),0.7,40,140,110,10,91,Tr,0.4,Tr,Tr,14,3,0,4,37,0,8,0,8,38,Tr,0.1,0,0,0,1,0.04,0.15,0.1,0.8,0.03,0.3,5,0.53,2.4,1,0.1,-,-,-,-,-,-,-,-,0.1,-
13,13006,1765,＜牛乳及び乳製品＞（液状乳類）　脱脂乳,0,34,141,91.0,3.4,3.0,0.1,0.1,0.05,0.02,Tr,3,4.8,4.8,-,(0),(0),(0),0.8,51,150,100,10,97,0.1,0.4,0.01,0,25,3,0,3,Tr,0,Tr,0,Tr,Tr,Tr,Tr,0,0,0,Tr,0.04,0.15,0.1,0.9,0.04,0.6,Tr,0.60,3.1,2,0.1,-,-,-,-,-,-,-,-,0.2,-
13,13004,1763,＜牛乳及び乳製品＞（液状乳類）　加工乳、濃厚,0,74,308,86.3,3.4,3.0,4.2,4.2,2.75,1.14,0.14,16,5.3,5.0,-,(0),(0),(0),0.8,55,170,110,13,100,0.1,0.4,Tr,0,24,3,0,4,34,0,14,0,14,35,Tr,0.1,Tr,Tr,Tr,1,0.03,0.17,0.1,0.9,0.05,0.4,Tr,0.52,3.5,Tr,0.1,-,-,-,-,-,-,-,-,0.2,-
13,13005,1764,＜牛乳及び乳製品＞（液状乳類）　加工乳、低脂肪　,0,46,192,88.8,3.8,3.3,1.0,1.0,0.67,0.23,0.03,6,5.5,5.1,-,(0),(0),(0),0.9,60,190,130,14,90,0.1,0.4,0.01,0.01,19,3,0,4,13,0,3,0,3,13,Tr,Tr,Tr,Tr,Tr,Tr,0.04,0.18,0.1,1.0,0.04,0.4,Tr,0.52,2.0,Tr,0.2,-,-,-,-,-,-,-,-,0.2,-
14,14007,1827,（植物油脂類）　とうもろこし油　　,0,921,3853,0,0,-,100.0,96.8,13.04,27.96,51.58,0,0,-,-,0,0,0,0,0,0,Tr,0,0,0,0,0,0,0,0,Tr,0,0,0,0,0,0,0,(0),17.1,0.3,70.3,3.4,5,0,0,0,0,(0),(0),(0),(0),0,(0),0,-,-,-,-,-,-,-,-,-,-
14,14016,1839,（動物脂類）　ラード　　,0,941,3937,0,0,-,100.0,97.0,39.29,43.56,9.81,100,0,-,-,0,0,0,0,0,0,0,0,0,0,Tr,Tr,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,Tr,0.1,Tr,7,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-
14,14018,1841,（バター類）　食塩不使用バター　　,0,763,3192,15.8,0.5,(0.4),83.0,77.0,52.43,18.52,2.05,220,0.2,(0.6),-,(0),(0),(0),0.5,11,22,14,2,18,0.4,0.1,0.01,0.01,3,Tr,0,3,780,1,190,3,190,800,0.7,1.4,0,0.1,0,24,0,0.03,Tr,(0.1),Tr,0.1,1,0.08,0.3,0,0,-,-,-,-,-,-,-,-,-,-
14,14020,1843,（マーガリン類）　ソフトタイプマーガリン、家庭用,0,769,3217,14.7,0.4,0.4,83.1,78.9,23.04,39.32,12.98,5,0.5,0.9,-,(0),(0),(0),1.3,500,27,14,2,17,Tr,0.1,Tr,Tr,2,1,0,2,0,12,290,0,300,25,11.2,15.3,0.7,36.5,6.2,53,0.01,0.03,Tr,0.1,0,0,Tr,Tr,0.2,0,1.3,-,-,-,-,-,-,-,-,-,-
14,14021,1845,（マーガリン類）　ファットスプレッド　　,0,637,2666,30.2,0.2,0.1,69.1,64.1,20.40,20.72,20.02,4,0,0.6,-,(0),(0),(0),1.2,420,17,8,2,10,Tr,Tr,Tr,Tr,1,0,Tr,1,0,Tr,380,0,380,31,1.1,15.6,0.7,21.0,5.7,71,0.02,0.02,Tr,Tr,0,0,Tr,Tr,0.1,0,1.1,-,-,-,-,-,-,-,-,-,-
15,15143,,<和生菓子・和半生菓子類>ずんだ,0,202,846,52.7,6.3,-,3.4,-,-,-,-,(0),36.6,-,-,(0.3),(2.3),(2.5),1.0,87,270,42,40,94,1.4,0.7,0.20,0.41,[0],[0],[0],[0],(0),[26],[140],[4],160,13,(0),[0.3],[0.1],[3.2],[1.2],18,0.13,0.07,0.6,1.6,0.04,(0),140,0.25,[0],8,0.2,-,-,-,-,-,-,-,-,-,-
15,15144,,<和生菓子・和半生菓子類>ずんだもち,0,215,900,47.8,4.6,-,1.6,-,-,-,-,(0),45.6,-,-,(0.1),(1.1),(1.2),0.4,33,120,17,18,47,0.6,0.8,0.15,0.48,[0],[1],[0],[31],(0),[10],[54],[2],60,5,(0),[0.1],[Tr],[1.2],[0.4],7,0.07,0.03,0.3,1.1,0.03,(0),56,0.29,[0.4],3,0.1,-,-,-,-,-,-,-,-,-,-
17,17007,2055,＜調味料類＞（しょうゆ類）　こいくちしょうゆ　　,0,77,324,67.1,7.7,6.0,0,-,-,-,-,(0),7.9,1.6,-,-,(Tr),(Tr),15.1,5700,390,29,65,160,1.7,0.9,0.01,1.00,1,11,3,48,0,0,0,0,0,0,(0),0,0,0,0,0,0.05,0.17,1.3,1.6,0.17,0.1,33,0.48,12.3,0,14.5,2.1,-,-,-,-,-,0.1,-,0.9,-
17,17008,2056,＜調味料類＞（しょうゆ類）　うすくちしょうゆ　　,0,60,252,69.7,5.7,4.8,0,-,-,-,-,(0),5.8,2.6,-,-,(Tr),(Tr),16.8,6300,320,24,50,130,1.1,0.6,0.01,0.66,1,6,2,40,0,0,0,0,0,0,(0),0,0,0,0,0,0.05,0.11,1.0,1.2,0.13,0.1,31,0.37,8.4,0,16.0,2.0,-,-,-,-,-,0.1,-,0.5,-
17,17139,,＜調味料類＞（しょうゆ類）　うすくちしょうゆ、低塩,0,77,323,70.9,6.4,5.4,Tr,-,-,-,-,(0),7.6,2.5,-,-,(Tr),(Tr),12.1,5000,330,19,54,130,1.0,0.5,0,0.70,Tr,4,4,26,(0),(0),(0),(0),0,0,-,0,0,0,0,0,0.25,0.08,0.8,1.1,0.11,Tr,36,0.34,6.0,4,12.8,2.9,-,-,-,-,-,0.2,-,0.8,-
17,17020,2074,＜調味料類＞(だし類）　昆布だし、水出し,0,4,17,98.5,0.1,-,Tr,-,-,-,-,-,0.9,-,-,-,-,-,0.5,61,140,3,4,6,Tr,Tr,Tr,0.01,5300,0,0,0,(0),0,0,0,0,(0),-,0,0,0,0,0,Tr,Tr,Tr,Tr,0,0,2,0,0.1,Tr,0.2,-,-,-,-,-,-,-,-,-,-
17,17140,,＜調味料類＞（だし類）　なべつゆ、ストレート、しょうゆ味,0,18,74,93.0,0.7,(0.6),0,-,-,-,-,[0],3.7,-,-,(0),(0),(0),2.6,930,87,6,9,23,0.1,Tr,Tr,[0.01],[1500],[4],[0],[3],0,[0],[0],[0],0,0,[0],[0],[0],[0],[0],[0],0.01,0.02,1.0,(1.0),0.02,0.3,3,0.07,[0.7],0,2.4,-,-,-,-,-,-,-,-,-,-
17,17141,,＜調味料類＞（だし類）　めんつゆ、二倍濃厚,0,71,296,75.2,3.4,(3.1),0,-,-,-,-,-,14.4,-,-,-,-,-,7.2,2600,160,12,25,67,0.6,0.3,0.01,-,-,-,-,-,0,0,0,0,0,0,(0),-,-,-,-,0,0.03,0.06,1.3,(1.3),0.06,0.3,13,0.19,-,0,6.6,-,-,-,-,-,-,-,-,-,-
