01043,穀類,695,そうめん,そうめん,そうめん・ひやむぎ 乾,1,0,356,1490,12.5,9.5,1.1,72.7,4.2,1500,120,17,22,70,0.6,0.4,0.12,0,0,0,0,0.4 ,0,0.08,0.02,0.9,0.03,0,8,0.7,0,0.25,0.1,0.56,0,0.7,1.8,2.5
01043,穀類,694,ひやむぎ,ひやむぎ,そうめん・ひやむぎ 乾,1,0,356,531,12.5,9.5,1.1,72.7,4.2,1500,120,17,22,70,0.6,0.4,0.12,0,0,0,0,0.4 ,0,0.08,0.02,0.9,0.03,0,8,0.7,0,0.25,0.1,0.56,0,0.7,1.8,2.5
01043,穀類,1709,うーめん,うーめん,うーめん,1,0,356,1431,12.5,9.5,1.1,72.7,4.2,1500,120,17,22,70,0.6,0.4,0.12,0,0,0,0,0.4 ,0,0.08,0.02,0.9,0.03,0,8,0.7,0,0.25,0.1,0.56,0,0.7,1.8,2.5
01044,穀類,1708,そうめんゆで,そうめんゆで,そうめん・ひやむぎ ゆで,1,0,127,531,70,3.5,0.4,25.8,0.3,85,5,6,5,24,0.2,0.2,0.05,0,0,0,0,0.1 ,0,0.02,0.01,0.2,0,0,2,0.25,0,0.09,0.04,0.2,0,0.3,0.6,0.9
01045,穀類,1796,てのべそうめん,てのべそうめん,手延そうめん・手延ひやむぎ 乾,1,0,342,1176,14,9.3,1.5,68.9,6.3,2300,110,20,23,70,0.6,0.4,0.14,0,0,0,0,0.1 ,0,0.06,0.02,0.9,0.03,0,10,0.52,0,0,0,0,0,1.2,0.6,1.8
01046,穀類,1796,,,手延そうめん・手延ひやむぎ ゆで,1,0,127,1176,70,3.5,0.6,25.5,0.4,130,5,6,4,23,0.2,0.1,0.05,0,0,0,0,0.0 ,0,0.03,0.01,0.2,0,0,2,0.16,0,0,0,0,0,0.5,0.5,1
01047,穀類,1795,生中華めん,生中華めん,中華めん 生,1,0,281,623,33,8.6,1.2,55.7,1.5,410,350,21,13,60,0.5,0.4,0.09,0,0,0,0,0.2 ,0,0.02,0.02,0.6,0.02,0,8,0.55,0,0.28,0.11,0.61,0,0.7,1.4,2.1
01047,穀類,1794,なまらーめん,なまらーめん,中華めん 生,1,0,281,828,33,8.6,1.2,55.7,1.5,410,350,21,13,60,0.5,0.4,0.09,0,0,0,0,0.2 ,0,0.02,0.02,0.6,0.02,0,8,0.55,0,0.28,0.11,0.61,0,0.7,1.4,2.1
01048,穀類,1793,らーめんゆで,らーめんゆで,中華めん ゆで,1,0,149,1527,65,4.9,0.6,29.2,0.3,70,60,20,7,31,0.3,0.2,0.05,0,0,0,0,0.1 ,0,0.01,0.01,0.2,0,0,3,0.25,0,0.14,0.05,0.3,0,0.5,0.8,1.3
01049,穀類,1792,蒸し中華めん,焼きそば麺,蒸し中華めん,1,0,198,586,54,5.3,1.7,38.4,0.6,170,86,9,10,100,0.3,0.2,0.07,0,0,0,0,0.1 ,0,0.01,0.01,0.4,0.02,0,4,0.27,0,0.39,0.15,0.86,0,0.7,1.2,1.9
